ds,dep_var,trend,season,holiday,competitor_sales_B,events,tv_S,ooh_S,print_S,facebook_I,search_clicks_P,newsletter,intercept,depVarHat,solID
2016-12-12,2380508.33333333,697122.072062381,251995.156901904,0,1219160.59102256,0,5009.16021818611,76110.7689787616,0.165925835611913,37657.3421870315,28780.1055447513,69195.5173602617,0,2385030.88020167,3_275_2
2016-12-19,2230915,697343.304891621,285287.301924797,-315694.850059236,1099304.48594642,0,524.974490314453,122332.533632211,0.000935038463114087,30884.3911072441,26870.4580437278,9300.79722827911,0,1956153.39814042,3_275_2
2016-12-26,3659425,697564.537720861,312378.309134937,1012740.76573111,1192294.61629221,0,314569.257501428,87665.2613233452,5.2692011197253e-06,46584.7100619278,33888.3040369107,659.543842341801,0,3698345.30565035,3_275_2
2017-01-02,2827008.33333333,697785.7705501,286817.413720013,0,1156508.73940684,0,268268.301570158,132902.243237345,243162.129324509,47268.498992924,30475.7009253503,100811.346703952,0,2964000.14443119,3_275_2
2017-01-09,2042143.33333333,698007.00337934,215395.116350851,0,1051193.0326459,0,76762.2690536844,98351.7681985365,3073.04025367305,47547.7407755921,31254.3305229454,58659.3272179694,0,2280243.62839849,3_275_2
2017-01-16,2113358.33333333,698227.459206035,141939.207157009,0,1033533.37540961,0,28812.1370452741,65759.3534627093,451.910508531448,47119.1621794122,31035.0726553551,97765.8360282888,0,2144643.51365223,3_275_2
2017-01-23,2179918.33333333,698447.915032731,98649.276346652,0,1079344.25186742,0,3203.13554525552,40298.9461600295,37580.751990332,52081.7773682565,30889.3632714096,33445.240278026,0,2073940.65786011,3_275_2
2017-01-30,2370613.33333333,698668.370859426,80802.9552240763,0,1094659.37514112,0,163332.707932342,23184.9536793583,231.612157576044,49251.3017431843,32346.3974062007,56603.2081013416,0,2199080.88224462,3_275_2
2017-02-06,1814556.66666667,698888.826686121,64135.1711569297,0,932921.234711644,0,27659.5513186205,12811.8755244016,1.30588796999256,30498.2389325298,26363.7721170329,7407.32530704094,0,1800687.30164229,3_275_2
2017-02-13,1951668.33333333,699109.282512817,34248.2267419064,0,970203.196028119,0,3065.97510538447,85296.7374831591,0.00735906284771345,50083.272424535,1931.99130678008,21171.5663593303,0,1865110.25532109,3_275_2
2017-02-20,1918238.33333333,699329.738339512,-6330.63657874424,0,946641.87129991,0,319.826989088071,55024.1252924257,33885.4613053235,31221.9122882442,68.2230574798083,27576.2909505579,0,1787736.8129438,3_275_2
2017-02-27,1472390,699550.194166207,-51112.0540754808,0,740647.548336903,0,33.1446414302646,32818.1801133621,206.93222747823,56953.6902940756,20557.0611118758,51108.2376333887,0,1550762.93444924,3_275_2
2017-03-06,1477865,699770.642059663,-97222.4604001206,0,723171.122884544,0,3.43253734736527,18547.6092645129,69740.5302648551,37591.8024720764,25680.550249576,19638.3278102106,0,1496921.55714266,3_275_2
2017-03-13,1300166.66666667,699991.08995312,-139448.614692264,0,635345.105829685,0,17830.7048789537,10140.7453137721,467.263859048924,21286.246150299,24241.5830187261,45475.4872953205,0,1315329.61160666,3_275_2
2017-03-20,1160205,700211.537846576,-168139.673395581,0,558081.599093898,0,1928.22392896406,5439.90970437862,146147.279106639,10764.9995785829,19120.291157791,45418.7266699149,0,1318972.89369116,3_275_2
2017-03-27,1356871.66666667,700431.985740033,-181913.060261395,0,690488.155956371,0,200.595702746063,39195.2782784634,1234.80196456592,33903.0703930011,25374.2425984392,57792.5900563121,0,1366707.66042854,3_275_2
2017-04-03,1355833.33333333,700652.433633489,-197789.892842342,0,697667.201928531,0,20.7824429771299,22490.3288660018,6.97808616097387,18691.4790115598,20311.3647317321,4632.36537908303,0,1266683.04123719,3_275_2
2017-04-10,1176266.66666667,700872.881526945,-236670.021362058,24542.5050351281,572391.106853085,0,2.15221558863486,132804.925500689,0.0393240764491028,9294.67102103219,16376.426605143,458.789155438987,0,1220073.47587507,3_275_2
2017-04-17,1955281.66666667,701093.329420402,-294596.487650178,963163.512285096,471634.447483784,0,9570.92561201909,98250.1904994317,0.000221602098691787,4357.99768129064,16907.9905774164,4711.04571379319,0,1975092.95184466,3_275_2
2017-04-24,1029928.33333333,701308.959662361,-337269.201529738,0,510418.354180676,0,1014.19801715704,121835.679093291,1.24878929661686e-06,1983.81968905475,16363.2603694779,16426.5437206375,0,1032081.61320416,3_275_2
2017-05-01,2263143.33333333,701524.58990432,-333715.681063156,354244.72276414,436002.651871262,0,144132.590828261,87179.5344055567,7.03727408615736e-09,890.586171752412,14066.0979728769,4422.71539950937,0,1408747.80825453,3_275_2
2017-05-08,813771.666666667,701740.220146279,-294947.893807795,0,401756.970772377,0,22711.8969282452,120972.467816044,3.96569915339015e-11,397.279186316093,11614.5817494055,4441.00581116739,0,968686.528602039,3_275_2
2017-05-15,880871.666666667,701955.850388237,-269198.237261221,0,453528.895392821,0,2486.22356397827,86339.077752543,2.23478147684121e-13,176.717158001778,516.118006902246,19137.9185560592,0,994942.563557322,3_275_2
2017-05-22,919185,702171.480630196,-292459.694457667,-58490.3945728065,466559.63655219,0,258.990476836236,73661.5225937425,1.25936135245236e-15,39207.8405806228,17.6940189302226,26780.9985897062,0,957708.074411751,3_275_2
2017-05-29,826321.666666667,702387.110872155,-348416.904033978,0,413514.806281244,0,26.8360827806185,46073.680077803,11631.7689963291,22467.806732676,10040.1336731092,5650.16984836368,0,863375.408530483,3_275_2
2017-06-05,833798.333333333,702596.468433283,-385336.866041335,318379.053255077,402512.26205682,0,14266.7482708962,58735.2695880529,67.332927624448,37781.606518609,11338.9460738583,765.274182415975,0,1161106.0952653,3_275_2
2017-06-12,746271.666666667,702805.82599441,-371950.727632006,0,383595.893898404,0,1529.27722592042,35358.581536379,0.379497951578164,21423.5660411796,13476.4644052164,815.314502138222,0,787054.575469593,3_275_2
2017-06-19,1036406.66666667,703015.183555537,-327680.466050352,0,485722.010346441,0,143246.588074353,20103.9304218238,0.00213857807484727,15922.2767369132,16369.204108307,955.662460138997,0,1057654.39179174,3_275_2
2017-06-26,927931.666666667,703224.541116664,-293170.030714877,0,457010.916229574,0,22500.1294277133,92983.0218197855,3531.96479996469,7778.79727540375,13245.2874226478,132.126086341033,0,1007236.75346322,3_275_2
2017-07-03,1126943.33333333,703433.898677792,-279193.334712519,0,537531.568430925,0,11601.2385860267,61251.221304228,30795.2774775267,46580.5569952662,21808.6558883627,3346.20709798703,0,1137155.28974559,3_275_2
2017-07-10,1184220,703643.256238919,-257238.941311227,0,609317.555322788,0,1235.44859984258,37107.9769666802,186.636854708058,28239.0837372307,21512.6202329912,2486.35611857084,0,1146489.9927605,3_275_2
2017-07-17,1315508.33333333,703852.613800047,-201900.792629141,0,586216.777822545,0,18786.4964386349,81864.3398671269,211177.554762607,14963.179096016,20347.6395420679,517.066918897267,0,1435824.8756188,3_275_2
2017-07-24,1279360,704036.502702297,-129663.924302922,0,657713.881607248,0,2036.41855549005,52325.9038720358,2293.88838469266,7266.10297086965,20973.9790448393,8122.47053729391,0,1325105.22337184,3_275_2
2017-07-31,1455811.66666667,704220.391604548,-82950.9187130768,0,683177.855566595,0,24945.4442755249,104105.066337263,370.398425910787,3365.37326096702,22494.2167524422,6540.23754458149,0,1466268.06505476,3_275_2
2017-08-07,1553355,704404.280506799,-77617.2643603587,0,758373.52684179,0,2746.14787608507,98195.8662892098,26923.8891695708,1523.04357605189,28133.8639414388,4975.88157577791,0,1547659.23541636,3_275_2
2017-08-14,1374855,704588.16940905,-79684.2281396499,0,647609.142276992,0,134227.31635042,65626.5374697556,161.640478408063,681.904007450078,2235.88901924022,19545.6732168615,0,1494992.04408853,3_275_2
2017-08-21,1970110,704772.058311301,-42524.5772468512,0,967985.289417891,0,20419.0044952906,40203.882981938,41663.3521636183,27249.5488842711,79.4665342573274,26943.0847905104,0,1786791.11033223,3_275_2
2017-08-28,2336431.66666667,704955.947213551,38848.7926174457,0,1081196.92879385,0,325478.023971137,23124.9779564115,259.412785466291,27405.2886254148,31324.9594024403,76863.9534271162,0,2309458.28479283,3_275_2
2017-09-04,2002065,705060.702949516,121586.631635901,0,1030176.13109912,0,149252.837079993,12776.9642571214,1.46272765874537,14438.6896780235,26268.8332424779,46145.1491594264,0,2105707.40182924,3_275_2
2017-09-11,2027418.33333333,705165.45868548,163835.608530345,0,908478.608288662,0,233630.930884057,90776.210103414,3516.25505852112,19476.0148792544,26369.5613223592,4515.86862593137,0,2155764.51637802,3_275_2
2017-09-18,1886570,705270.214421444,169404.898550566,0,970112.659784711,0,54454.3924743584,59436.5611760975,19.9751233365234,9734.01616980201,28863.5240370843,12883.4980346007,0,2010179.739772,3_275_2
2017-09-25,2529721.66666667,705374.970157408,176498.361672366,0,1142987.99203741,0,292953.248438465,93859.6017475054,0.112570484782786,34070.8328552066,33139.1411892184,36791.8524747477,0,2515676.11314281,3_275_2
2017-10-02,2357930,705479.725893372,208836.789918433,34316.282806886,1202893.98889778,0,336594.469612213,82863.2326963477,0.000634366070225181,18806.5155288828,32873.628329704,65564.787773516,0,2688229.4220915,3_275_2
2017-10-09,3003391.66666667,705584.481629336,251817.756073892,0,1256674.83101463,0,291684.72012603,122390.372103387,123127.027466138,43206.745315697,29604.2134943443,30175.3114432123,0,2854265.45866666,3_275_2
2017-10-16,2283685,705689.2373653,280661.339231524,0,1174822.04672756,0,98644.4229132724,87721.8983472269,964.450905082685,43455.9032630156,33148.3610136838,121548.11939588,0,2546655.77916255,3_275_2
2017-10-23,2584721.66666667,705672.821070132,299228.93924929,0,1196257.85191505,0,209132.677705889,76092.6200278095,5.44691905765356,47690.9177636674,32810.3263059279,118459.347514006,0,2685350.94847083,3_275_2
2017-10-30,2565400,705656.404774964,335223.82219883,-154515.792211388,1281373.642617,0,65033.1186548557,47898.5490522361,0.0306952807893301,49162.3747119849,33484.3193781044,16035.4660243108,0,2379351.93589618,3_275_2
2017-11-06,3407085,705639.988479797,396166.66588686,0,1431845.95880928,0,97611.7168077914,118417.390011765,183932.124715114,44211.4997784029,34543.1066471867,43388.4264105159,0,3055756.87754671,3_275_2
2017-11-13,2803291.66666667,705623.572184629,445123.799232254,0,1442939.19351262,0,13164.6425400011,83876.5157003531,1784.39704890881,52785.6994815086,3955.15344779381,34957.9356721402,0,2784210.9088202,3_275_2
2017-11-20,3303155,705607.155889461,434133.642266111,0,1490224.09872383,0,224629.940846459,90755.8873823024,295.693029988894,44966.3533711619,145.926662629219,32357.1161224103,0,3023115.81429435,3_275_2
2017-11-27,3103743.33333333,705590.739594293,360735.892958357,0,1540001.75822117,0,49949.4597935411,59419.9516109275,27720.8616324706,41576.8005252946,37587.9871715085,111912.135548374,0,2934495.58705593,3_275_2
2017-12-04,2793875,705574.323299126,279541.537487634,0,1300207.34054293,0,131570.334582039,79608.8298480704,166.747806468649,36137.7416602074,36669.030096098,42849.7048758918,0,2612325.59019846,3_275_2
2017-12-11,2260396.66666667,705380.666804788,250267.930614363,0,1163579.35781662,0,19830.7099665515,50579.6063722648,0.940027324390017,37696.2436639348,35295.7190226182,101338.057957148,0,2363969.23224562,3_275_2
2017-12-18,2399176.66666667,705187.010310451,277907.449995177,0,1120867.84389932,0,250092.400048193,79026.6505139382,0.0052973260727426,31115.3989573874,37164.8798116146,147707.798913748,0,2649069.43774716,3_275_2
2017-12-25,3827520,704993.353816113,310664.930538463,475552.415065581,1054047.62343464,0,317730.025023915,50132.2517606495,78510.6606773428,46712.6218147723,36473.1381792176,221862.214539895,0,3296679.23485059,3_275_2
2018-01-01,3109461.66666667,704799.697321776,295676.195665586,207729.163688679,1062903.36361819,0,134706.517548919,29540.4461740026,13981.7888057119,44116.6263635258,37535.7306451901,303891.618226295,0,2834881.14805788,3_275_2
2018-01-08,2228128.33333333,704606.040827439,229685.412453784,0,1134455.22100837,0,20526.2712897754,22819.4231489594,81.3841868030139,48295.9541216374,37802.9156735782,317059.123825993,0,2515331.74653633,3_275_2
2018-01-15,2202593.33333333,704412.384333101,153304.769582569,0,980998.139258289,0,167875.532540954,12599.2538225149,86247.2035299155,29679.078717094,37233.3622725571,91935.1478918841,0,2264284.87194888,3_275_2
2018-01-22,1918293.33333333,704217.349834962,103933.010883755,0,915704.233384347,0,28940.2442756146,60261.0382100984,167885.517580894,15883.2783818351,32993.425892089,21874.1684681934,0,2051692.26691179,3_275_2
2018-01-29,1862458.33333333,704022.315336823,83200.3376767668,0,882417.588676451,0,105147.453610214,36416.8293010038,1532.26777937133,7757.8289216092,34058.300482252,15349.1088401608,0,1869902.03062465,3_275_2
2018-02-05,1975951.66666667,703827.280838685,67929.1802605384,0,997528.175631347,0,14519.9282044599,20757.7982134502,5028.67829078582,19254.8850739991,37007.5616502468,164782.595719375,0,2030636.08388289,3_275_2
2018-02-12,1827318.33333333,703632.246340546,40584.502384143,0,886718.445827091,0,23714.018809267,59801.0774420045,28.6664824362599,9609.73073165636,5101.93413051383,67822.5620697902,0,1797013.18421745,3_275_2
2018-02-19,1656268.33333333,703437.211842407,1360.41234522253,0,831289.134596888,0,2602.4813573541,36096.9507563687,8661.81208108809,4514.36351360562,193.145398468871,41842.573756327,0,1629998.08564773,3_275_2
2018-02-26,1703790,703242.177344268,-42956.8679307752,0,788763.011760638,0,29182.9117153501,63088.9354423498,36618.6861471894,2056.89721501398,32437.7747371641,34281.7300924637,0,1646715.25652366,3_275_2
2018-03-05,1488115,703047.142846129,-89034.2439831907,0,765201.995503447,0,3247.43041496143,38399.924710284,225.14309637022,923.785305924697,32546.7262579882,28709.9154048962,0,1483267.81955681,3_275_2
2018-03-12,1727330,702852.043064409,-132629.516536144,0,744014.201013402,0,213199.145452802,76670.0377789837,153582.855978993,412.168016328312,29431.4210821949,9351.51033369938,0,1796883.86618467,3_275_2
2018-03-19,1208246.66666667,702656.94328269,-164305.095728029,0,622532.145208122,0,44792.521347979,48335.4138052566,1331.44880959271,183.355725506389,28674.0817737091,10631.299681298,0,1294832.11390612,3_275_2
2018-03-26,1388960,702461.84350097,-180000.019491778,24542.5050351281,646463.172449872,0,83546.4811511463,75421.605145979,1596.35895758349,81.4595609954625,25698.8151114148,34220.2238397396,0,1414032.44526105,3_275_2
2018-04-02,2408331.66666667,702266.74371925,-193693.99479689,963163.512285096,552779.290787471,0,10797.2448750409,47392.5340144777,9.02876884315597,36.1688669629533,28872.0749183398,13128.4949182438,0,2124751.09835683,3_275_2
2018-04-09,1131721.66666667,702071.64393753,-227734.297693414,0,581671.611626661,0,1147.57218493102,38966.1506844137,0.0508806637201163,16.055157109893,29185.5188347288,98676.9862085142,0,1224001.29182114,3_275_2
2018-04-16,950015,701876.54415581,-284152.644080496,0,488542.823558851,0,119.161178703652,22346.5813569063,0.000286726687013885,28292.1400429491,27770.7481773996,57520.6538072919,0,1042316.00848414,3_275_2
2018-04-23,801298.333333333,701681.444059576,-332547.928537174,0,401692.037623357,0,12.3431386789251,93043.4796766352,1.61578441704424e-06,14996.7569196363,22771.0707248456,5815.84071551627,0,907465.044322688,3_275_2
2018-04-30,779838.333333334,701486.343963342,-337925.749175313,354244.72276414,393167.441076257,0,1.2782213445009,61301.2460044255,9.10539338997909e-09,56716.8600751663,18356.2668711149,3115.54436812749,0,1250463.95416861,3_275_2
2018-05-07,889546.666666667,701291.243867108,-302487.56534697,-58490.3945728065,453054.77544012,0,0.132365587621759,70572.7400383461,5.13114174833023e-11,37359.7899878019,25203.8319787844,213.170075432412,0,926717.723833404,3_275_2
2018-05-14,862850,701096.143770874,-270656.819436642,0,424463.059606725,0,0.0137070164795657,43788.3024674201,10055.9227600538,57576.1732875183,1757.28009883089,13474.5138443493,0,981554.590106147,3_275_2
2018-05-21,2601601.66666667,700901.04367464,-284705.118918246,318379.053255077,475179.087936932,1127780.70451554,166.322054611904,48739.5189459598,57.9968816063242,38206.1296520778,61.8245336537903,24356.2955497299,0,2449122.85808158,3_275_2
2018-05-28,905008.333333334,700705.943578406,-338264.464498916,0,456097.996255587,0,17.2301632928601,28621.6516626353,2957.11762762324,31490.6233246665,20762.4258026814,56436.512721249,0,958825.036637225,3_275_2
2018-06-04,910551.666666667,700510.843482172,-382186.14457541,0,468184.816103787,0,1.78432885547,16017.1897087502,16.777229678815,17067.2221019998,26301.684585309,62819.1080804728,0,908733.281045615,3_275_2
2018-06-11,923853.333333333,700315.74338985,-377755.42550584,0,445071.082820842,0,11737.8977504593,8706.93770058497,5685.97732377842,8399.05216705976,20398.605238215,13229.0909586494,0,835788.961843599,3_275_2
2018-06-18,982420,700120.643297528,-335893.18904772,0,503322.286912013,0,1250.4198098114,33086.5805197017,32.4626670236947,3916.74995679828,26223.5079781489,34238.0397848995,0,966297.501878205,3_275_2
2018-06-25,1056811.66666667,699925.543205206,-297500.050224829,0,519641.020638617,0,129.872490496834,18711.1562885105,32465.0425156437,36827.4545864791,23745.2222400841,26027.0228166171,0,1059972.28455682,3_275_2
2018-07-02,932326.666666667,699730.443112884,-281170.138726764,0,438012.186309694,0,34486.9259437724,94901.372092744,197.565024579673,20737.1048225718,20051.0374924307,18598.0801263963,0,1045544.57619831,3_275_2
2018-07-09,1126221.66666667,699535.343020562,-263319.969476681,0,548455.91525261,0,3890.39565349471,62846.6821860135,43119.0729512282,51697.2043782659,24523.2538309334,17354.3956394722,0,1188102.2934359,3_275_2
2018-07-16,1140006.66666667,699340.242928239,-214095.93051617,0,553706.708899244,0,17661.332943084,70977.9896516801,269.46430645438,32653.870484841,25811.5157189975,7589.10600551493,0,1193914.30042188,3_275_2
2018-07-23,1479303.33333333,699145.142835917,-141870.289510834,0,710427.722477252,0,27004.1325114617,44086.057146972,5497.64642051435,17843.4858961998,26446.731026534,28422.5941532579,0,1417003.22295727,3_275_2
2018-07-30,1647193.33333333,698950.042744319,-88024.0627093479,0,847457.334467331,0,2988.33715693713,25596.7549501954,31.3737979691568,8824.75901106,33862.337429461,9562.44178347067,0,1539249.31863139,3_275_2
2018-08-06,2009478.33333333,698754.94265272,-76532.8052657992,0,932402.540697027,0,32269.9906660312,75805.1514397358,12367.3134017862,4125.88721448758,34236.2568431171,173345.501360704,0,1886774.77900981,3_275_2
2018-08-13,1523443.33333333,698559.842561121,-81151.1875700563,0,776622.826426545,0,3619.51607499692,47681.5493455763,71.7142522814851,41699.1068395487,3839.01539820422,70313.2161514975,0,1561255.59947971,3_275_2
2018-08-20,1420118.33333333,698364.742469522,-53041.4542363196,0,649117.874019777,0,239079.631608042,82810.2792333284,0.40419575616186,24345.9025194484,141.278148686927,42512.4470222192,0,1683331.10498046,3_275_2
2016-11-21,2964696.66666667,672491.861009533,419558.787482473,0,1376997.36202955,0,107591.836906753,109843.36814041,42458.652303331,54458.1822423385,3.65539251363281e-05,35589.7446291296,0,2818989.79478008,3_279_6
2016-11-28,2848525,672705.480793184,340624.372265264,0,1423466.87898562,0,17893.27536895,75072.4645568484,18425.6147299802,50479.0007420098,36307.3682230268,60137.8001895507,0,2695112.25585443,3_279_6
2016-12-05,2740160,672919.100562434,266214.463611014,0,1255765.65940096,0,57743.3543164992,126718.027192898,133.913134785499,38944.6318097816,34013.0760570559,166266.221850479,0,2618718.44793591,3_279_6
2016-12-12,2380508.33333333,673132.720331684,248991.302972461,0,1205446.72299339,0,8376.82457522519,90074.2946883004,0.905345281177813,38535.2987000775,30024.6356869309,75760.2758924099,0,2370342.98118576,3_279_6
2016-12-19,2230915,673346.340100934,281886.596159485,-315279.991484079,1086938.83309055,0,1078.7971105413,139881.213327922,0.00611765567435377,29937.5467734855,28062.9654039924,11877.443906415,0,1937729.7505069,3_279_6
2016-12-26,3659425,673559.959870183,308654.670859884,1011409.91034657,1178882.95326757,0,321787.162526079,102637.817901431,4.13384632630844e-05,49788.5246276184,37211.1383874474,1019.28606575265,0,3684951.42389387,3_279_6
2017-01-02,2827008.33333333,673773.579639433,283398.468586988,0,1143499.61793129,0,276052.065170661,151275.820908504,219724.796322165,50196.4640742817,31897.209717762,97529.7606718178,0,2927347.78302291,3_279_6
2017-01-09,2042143.33333333,673987.199408683,212827.54531263,0,1039368.56700205,0,90859.9286711764,114186.504327895,9146.94806884665,50404.3920338648,33457.7428903256,61396.1983963418,0,2285635.02611181,3_279_6
2017-01-16,2113358.33333333,674200.068913585,140247.251444834,0,1021907.55644984,0,39103.8977041501,78822.049191889,1941.09670811908,49858.5507310658,33069.4063943586,100175.646387891,0,2139325.52392574,3_279_6
2017-01-23,2179918.33333333,674412.938418488,97473.3489199755,0,1067203.12399866,0,5414.27313239949,50309.2450434858,88788.2718180564,55526.7750514197,32908.323302253,37428.5403714392,0,2109464.84005618,3_279_6
2017-01-30,2370613.33333333,674625.80792339,79839.7610200903,0,1082345.97334801,0,180337.21462535,30271.0213267594,906.970137244325,52134.1791442384,34838.421555727,59160.688041233,0,2194460.03712204,3_279_6
2017-02-06,1814556.66666667,674838.677428292,63370.6616787962,0,922427.162980112,0,38139.1662604479,17509.114988225,6.14987876751641,27720.0990484905,26771.4225902946,9034.58272495595,0,1779817.03757838,3_279_6
2017-02-13,1951668.33333333,675051.546933194,33839.9781400685,0,959289.753869813,0,5268.27120027405,99942.9103473758,0.0415571757873889,53625.1771000426,1.42187971576159,21937.9149488793,0,1848957.01597654,3_279_6
2017-02-20,1918238.33333333,675264.416438096,-6255.17359049982,0,935993.46141077,0,673.704025627861,66796.7519679281,83808.5637710819,29123.0148554426,3.94537371145524e-05,28383.1681691856,0,1813787.90708709,3_279_6
2017-02-27,1472390,675477.285942999,-50502.7838563063,0,732316.289265034,0,85.268268705342,41568.5600137637,832.218462653795,60847.4082289245,23453.3385484749,51963.7122828589,0,1536041.29715711,3_279_6
2017-03-06,1477865,675690.147787661,-96063.5410252664,0,715036.449392983,0,10.7779202323897,24580.0918581471,128653.854921062,36866.6593634352,27555.890363453,21462.1991205802,0,1533792.52970229,3_279_6
2017-03-13,1300166.66666667,675903.009632322,-137786.347550511,0,628198.353385021,0,27232.7783467934,14062.8408461979,1706.20570748338,16139.7992637412,25236.0597025117,46542.046163851,0,1297234.74549741,3_279_6
2017-03-20,1160205,676115.871476984,-166135.400675287,0,551803.954084831,0,3664.26017705827,7887.20400711939,182521.016226739,5699.17511638019,19255.7937093629,47301.3970605488,0,1328113.27118374,3_279_6
2017-03-27,1356871.66666667,676328.733321646,-179744.60485296,0,682721.120574634,0,466.892713810855,48811.4437409157,4054.95354309512,34887.6932648578,27318.9647099177,59906.3199183113,0,1354751.51693423,3_279_6
2017-04-03,1355833.33333333,676541.595166308,-195432.181074692,0,689819.412223071,0,59.0656117952041,29281.676471824,27.8305263607605,14931.5666628844,20504.503423861,5926.02565049779,0,1241659.49466191,3_279_6
2017-04-10,1176266.66666667,676754.45701097,-233848.847406216,24510.2534204193,565952.499701364,0,7.4654643771226,151147.415518763,0.188077476952791,5213.74822613791,16603.5164741513,664.189004091758,0,1207004.88549153,3_279_6
2017-04-17,1955281.66666667,676967.318855632,-291084.813743792,961897.806993181,466329.213195183,0,15800.8117855645,114052.668258134,0.00127088539776138,1670.70119630663,17717.3028646794,4663.76062492802,0,1968014.7713007,3_279_6
2017-04-24,1029928.33333333,677175.528833729,-333248.856739185,0,504676.854660067,0,2069.82959157639,139365.477468934,8.58767657951556e-06,519.767163873685,17028.377424326,16014.3093961326,0,1023601.28780804,3_279_6
2017-05-01,2263143.33333333,677383.738811827,-329737.695247069,353779.20531615,431098.225930856,0,162485.422183925,102130.342649722,5.80289842100319e-08,160.187530531735,14459.2159057688,4755.95815564741,0,1416514.60123742,3_279_6
2017-05-08,813771.666666667,677591.948789925,-291432.031040081,0,397237.761311751,0,32215.929904154,138431.273679734,3.92115722705592e-10,49.2241874993612,11950.480227912,4596.45080657738,0,970641.037867471,3_279_6
2017-05-15,880871.666666667,677800.158768023,-265989.317721902,0,448427.32348783,0,4386.69832926685,101214.356206671,2.64961970446338e-12,15.1125321687622,0.421431515031488,18761.1947617515,0,984615.947795324,3_279_6
2017-05-22,919185,678008.368746121,-288973.491733769,-58413.531609257,461311.486857613,0,559.85438176883,87405.5508426212,1.79041139433007e-14,41544.0458157531,1.16935007060629e-05,26990.174659526,0,948432.45797207,3_279_6
2017-05-29,826321.666666667,678216.578724218,-344263.675459532,0,408863.33745654,0,70.8407077721514,56827.3763110847,38442.0925062976,19228.018038574,11980.7765287298,6341.75402308167,0,875707.098836766,3_279_6
2017-06-05,833798.333333333,678418.73187686,-380743.541020933,317960.667334722,397984.556615373,0,22380.1620391478,70902.7658877656,304.369900602908,39454.0743968533,12112.5939905163,953.722976083758,0,1159728.10399699,3_279_6
2017-06-12,746271.666666667,678620.885029502,-367516.969188023,0,379280.971398291,0,2977.00017832649,44503.5126977209,2.05908953114954,17805.5444590327,14377.8326810056,869.58245647131,0,770920.418801858,3_279_6
2017-06-19,1036406.66666667,678823.038182144,-323774.421713435,0,480258.310487862,0,161596.074675794,26468.962374852,0.0139138695745184,12169.990462322,17423.5270380235,957.798033230534,0,1053923.29345466,3_279_6
2017-06-26,927931.666666667,679025.191334786,-289675.360580797,0,451870.176413004,0,31940.145959975,108260.512278642,14349.9681578091,4143.87396519043,13519.6245869881,149.212827323259,0,1013583.34494292,3_279_6
2017-07-03,1126943.33333333,679227.344487428,-275865.270769302,0,531485.082803635,0,17999.4910380748,73724.3432486268,77387.1598312636,50081.2111100977,23661.5482525385,3081.37637649892,0,1180782.28637886,3_279_6
2017-07-10,1184220,679429.49764007,-254172.579980464,0,602463.57677141,0,2369.89907018837,46549.8163196308,741.768363232843,25881.9080992855,22447.5325011895,2442.38216384907,0,1128153.80094839,3_279_6
2017-07-17,1315508.33333333,679631.650792712,-199494.077767026,0,579622.651021906,0,28265.1864389783,96234.2313983957,209526.607127119,10053.1771010259,21102.9243475139,559.15159005655,0,1425501.50205068,3_279_6
2017-07-24,1279360,679809.211713491,-128118.293453056,0,650315.511417353,0,3812.52627945251,63790.0796969102,7036.89712516501,3359.11668192755,21985.2871463882,7643.41786681177,0,1309633.75447444,3_279_6
2017-07-31,1455811.66666667,679986.77263427,-81962.1201734914,0,675493.050938983,0,36213.080823988,120262.953259114,1633.77121824528,1059.75632032661,23711.9325046011,6534.6451573117,0,1462933.84268335,3_279_6
2017-08-07,1553355,680164.333555049,-76692.0444973744,0,749842.87506342,0,4978.82428255343,113936.784756667,70906.0641466187,328.05004341203,30348.1144349416,5089.68366200312,0,1578902.68544729,3_279_6
2017-08-14,1374855,680341.894475828,-78734.3694806396,0,640324.436408815,0,152852.448216866,78604.4243376823,656.631633245064,100.944432111432,1.83609004502928,19172.0240584921,0,1493320.27017245,3_279_6
2017-08-21,1970110,680519.455396608,-42017.6721934712,0,957096.795637,0,29317.2356969638,50147.0837499349,94993.1677560524,26881.8947856622,5.09474524754546e-05,27175.2342669518,0,1824113.19514665,3_279_6
2017-08-28,2336431.66666667,680697.016317387,38385.703962121,0,1069034.96087575,0,332525.389922161,30163.6213445806,1006.34006954517,26511.4866485981,35409.9984699056,76811.4900962944,0,2290546.00770634,3_279_6
2017-09-04,2002065,680798.16720092,120137.284411543,0,1018588.07648784,0,162924.396965551,17443.3751986676,6.82626999925698,10364.7032349844,26861.4800922835,48925.0552251326,0,2086049.36508692,3_279_6
2017-09-11,2027418.33333333,680899.318084454,161882.64148718,0,898259.482249699,0,244073.494206002,105873.689819227,14194.27296246,16996.7340134932,27779.897714986,5734.23242875205,0,2155693.76296625,3_279_6
2017-09-18,1886570,681000.468967987,167385.543986637,0,959200.236033745,0,67743.4268034468,71709.7334273687,101.40136246326,6050.1508431663,30875.9913327549,13415.6975174121,0,1997482.65027498,3_279_6
2017-09-25,2529721.66666667,681101.619851521,174394.451010875,0,1130130.96024262,0,300452.251275165,109229.256384371,0.685458240704749,35193.4088741247,36082.9785683134,36872.4689206438,0,2503458.08058588,3_279_6
