ds,dep_var,trend,season,holiday,competitor_sales_B,events,tv_S,ooh_S,print_S,facebook_I,search_clicks_P,newsletter,intercept,depVarHat,solID
2018-07-02,932326.666666667,691282.520738025,-283457.474960078,0,434959.457297704,0,33907.2871067104,97039.7248370254,203.023530843047,20888.5794759686,21342.0481341253,21889.3034151914,0,1038054.46957552,3_222_2
2018-07-09,1126221.66666667,691089.776110513,-265462.093494069,0,544633.447895263,0,3215.81507372115,62680.2408806853,91967.9551639814,49076.3000585843,25536.9649256995,21677.2655045987,0,1224415.67211898,3_222_2
2018-07-16,1140006.66666667,690897.031483001,-215837.613973355,0,549847.646098661,0,16516.3105818252,70769.0105912973,279.578781387271,32252.6756204676,26589.114506459,9072.12530964786,0,1180385.87899939,3_222_2
2018-07-23,1479303.33333333,690704.286855489,-143024.412971804,0,705476.391470688,0,25986.8930248694,43461.0687657416,13534.414501042,18760.5520953934,27137.6618282853,39546.5267072292,0,1421583.38227693,3_222_2
2018-07-30,1647193.33333333,690511.542228692,-88740.1438300186,0,841550.974616597,0,2410.34126471828,25391.2367052441,27.154701075426,9991.7199687686,35099.9803635148,10816.2772206289,0,1527059.08323922,3_222_2
2018-08-06,2009478.33333333,690318.797601894,-77155.4043060612,0,925904.154634256,0,31495.7158782033,75175.1434381311,31448.3766119238,5044.84513451296,35262.431671147,193194.189123058,0,1910688.24978707,3_222_2
2018-08-13,1523443.33333333,690126.052975097,-81811.3574321405,0,771210.148177613,0,2966.75148910743,46551.3446069684,68.40869737204,39712.777888878,4180.47942726196,61311.2842084331,0,1534315.89003859,3_222_2
2018-08-20,1420118.33333333,689933.3083483,-53472.9497027009,0,644593.842433085,0,243473.124086718,83394.0195841243,0.129681271291272,24340.1778428386,281.953817386194,40662.9107436612,0,1673206.51683468,3_222_2
2016-11-21,2964696.66666667,684684.493667771,425397.667353961,0,1376154.60672444,0,105022.239282739,103354.600436381,53482.2716575856,54062.6562740102,130.610577696992,24568.2087595528,0,2826857.35473414,3_231_5
2016-11-28,2848525,684901.986490936,345364.744414044,0,1422595.68322519,0,15570.3091846169,70516.8128256652,21795.7825107161,50323.4093247683,41249.226753191,50161.4317154474,0,2702479.38644457,3_231_5
2016-12-05,2740160,685119.479299439,269919.294303285,0,1254997.10079611,0,46366.2254669944,118600.41110406,77.9817856605737,38843.3559988485,39942.3620353762,156649.844539098,0,2610516.05532888,3_231_5
2016-12-12,2380508.33333333,685336.972107942,252456.443854923,0,1204708.96078059,0,5787.25007779478,84618.7056920843,0.25192154360633,37701.7277591936,34929.1816507335,38589.5445935504,0,2344129.03843835,3_231_5
2016-12-19,2230915,685554.464916445,285809.531446418,-314703.967794887,1086273.6005395,0,651.119975758294,130170.663214421,0.000813554358344712,28812.825551787,32285.8850522212,2215.39350578679,0,1937069.51722101,3_231_5
2016-12-26,3659425,685771.957724947,312950.129800784,1009562.04152019,1178161.44871689,0,316904.051010377,96212.4890484612,2.62728602671442e-06,48820.9262085548,43825.8066666403,47.0250255152507,0,3692255.87572499,3_231_5
2017-01-02,2827008.33333333,685989.45053345,287342.444170892,0,1142799.76882774,0,278019.801152608,139988.803829913,206377.563724671,49663.8898982818,37484.4887216019,114511.371802214,0,2942177.58266138,3_231_5
2017-01-09,2042143.33333333,686206.943341953,215789.40550362,0,1038732.4485911,0,92398.7034859321,106724.941527855,8561.81575833917,50002.8636744073,38958.9807624252,41175.923459302,0,2278552.02610493,3_231_5
2017-01-16,2113358.33333333,686423.672283419,142199.032405987,0,1021282.12459479,0,34517.4068962133,73527.0576761538,1751.79851750181,49506.1756445073,38563.3504246071,82702.0093763627,0,2130472.62781954,3_231_5
2017-01-23,2179918.33333333,686640.401224886,98829.8576906067,0,1066549.9701734,0,4174.98090454218,46212.7526142097,107400.65096468,55095.0612268,38330.7971495532,17379.709286714,0,2120614.18123539,3_231_5
2017-01-30,2370613.33333333,686857.130166352,80950.8681818825,0,1081683.55173693,0,169606.449526916,27090.3766142973,666.867680760621,51986.3312860457,40833.5803392092,46704.8755280071,0,2186380.0310604,3_231_5
2017-02-06,1814556.66666667,687073.859107818,64252.5730865859,0,921862.615504119,0,31700.6680817362,15166.0119023418,2.16001355564408,28467.1002948028,31350.7524884558,2213.26012675314,0,1782089.00060617,3_231_5
2017-02-13,1951668.33333333,687290.588049285,34310.9194553469,0,958702.64560693,0,3806.28256395588,94450.8787706144,0.00697559803654988,52872.3964626723,2520.30794246612,19096.7706942858,0,1853050.79652115,3_231_5
2017-02-20,1918238.33333333,687507.316990751,-6342.22505565775,0,935420.61103581,0,426.191125683786,62837.3610841903,102571.754430838,29367.906594551,146.171180874895,23283.0808332854,0,1835218.16822033,3_231_5
2017-02-27,1472390,687724.045932217,-51205.6166819089,0,731868.09418869,0,47.3339193401751,38409.3667828243,611.514935740472,60060.5040193222,25177.9120279821,45083.421242231,0,1537776.57636644,3_231_5
2017-03-06,1477865,687940.767074559,-97400.4299018931,0,714598.829991746,0,5.25225813990717,22091.1642529652,145414.481409249,37757.4899812655,31049.7559369357,11415.7148487538,0,1552873.02585172,3_231_5
2017-03-13,1300166.66666667,688157.4882169,-139703.880814696,0,627813.880974559,0,17273.3214210243,12223.4971519077,1340.78025022198,16846.9862158628,28890.7496523727,40383.6631681362,0,1293226.48623629,3_231_5
2017-03-20,1160205,688374.209359242,-168447.459618839,0,551466.236873084,0,1999.20626457171,6611.76358556307,185313.672386766,5908.94975321865,22610.8265281314,35529.4315246673,0,1329366.83665641,3_231_5
2017-03-27,1356871.66666667,688590.930501584,-182246.059205953,0,682303.278927188,0,222.878070912942,46124.1588072036,3480.12323189618,32670.6848133169,30628.658732334,46825.5221874853,0,1348600.17606597,3_231_5
2017-04-03,1355833.33333333,688807.651643925,-198151.954947538,0,689397.22625144,0,24.7413657358982,27032.5405387943,11.4162072720557,13672.2143732067,23985.886652188,816.867120963637,0,1245596.58920599,3_231_5
2017-04-10,1176266.66666667,689024.372786267,-237103.255057368,24465.4726319785,565606.123241453,0,2.74519850381984,139998.330628507,0.0368692903098574,4644.57593417588,19643.3980714885,56.8952446509623,0,1206338.69554895,3_231_5
2017-04-17,1955281.66666667,689241.093928609,-295135.757998977,960140.397901656,466043.808568285,0,9054.65445321338,106735.463310636,0.000119065414447493,1448.26040443112,20408.7396698076,5338.18313239065,0,1963274.84348912,3_231_5
2017-04-24,1029928.33333333,689453.078863588,-337886.58594392,0,504367.980359824,0,1026.88621928742,129621.009058653,3.84508908917405e-07,438.836200899544,19789.5299076442,17038.1013190965,0,1023848.83598546,3_231_5
2017-05-01,2263143.33333333,689665.063798568,-334326.560619671,353132.842690833,430834.383510422,0,148613.539769304,95642.8903543195,1.24173003255827e-09,131.795631683341,17265.9048775687,2468.20092825177,0,1403428.06094128,3_231_5
2017-05-08,813771.666666667,689877.048733548,-295487.807419257,0,396994.642305158,0,25607.0466773043,128834.264907279,4.01003315656784e-12,39.4759947191153,14680.3046201637,3543.29033146334,0,964088.266150379,3_231_5
2017-05-15,880871.666666667,690089.033668528,-269691.015123109,0,448152.875245409,0,3026.79776134242,94830.9699266263,1.29499693936241e-14,11.8144911439919,964.767767493099,19690.3646890432,0,987075.608426477,3_231_5
2017-05-22,919185,690301.018603507,-292995.053323272,-58306.8087632625,461029.153199191,0,338.274252972238,82096.122979205,4.18205288455357e-17,39591.6845439356,55.1254687449917,23380.3235829461,0,945489.840543967,3_231_5
2017-05-29,826321.666666667,690513.003538487,-349054.694751934,0,408613.103319416,0,37.5617170018282,52793.7515684942,48888.5788491964,18097.3710781769,13560.1853449931,2565.59017847985,0,886014.450842312,3_231_5
2017-06-05,833798.333333333,690718.821834566,-386042.240188232,317379.745990002,397740.980552201,0,13801.8302977704,66900.74915659,202.009059382459,37781.1233241759,14570.4877168265,210.036273535778,0,1153263.54401682,3_231_5
2017-06-12,746271.666666667,690924.640130645,-372631.597930991,0,379048.842376414,0,1583.67564920813,41324.5691386944,0.652955842840177,16862.7175171744,16818.782558291,660.733166223423,0,774593.015561503,3_231_5
2017-06-19,1036406.66666667,691130.458426724,-328280.29791064,0,479964.38092042,0,147855.034659502,23936.550299298,0.00210865659226456,10658.0231712886,19928.8555760863,891.535291643365,0,1046084.54254298,3_231_5
2017-06-26,927931.666666667,691336.276722803,-293706.689878677,0,451593.621062285,0,25404.6458350496,102072.953318236,17406.0971218267,3515.63186159931,16377.6249643521,53.5518496806136,0,1014053.71285715,3_231_5
2017-07-03,1126943.33333333,691542.095018882,-279704.408989723,0,531159.801226871,0,12674.3379562991,69387.3171162277,94819.6106726601,48784.1475833347,26255.4368463274,4329.51066664752,0,1199247.84809753,3_231_5
2017-07-10,1184220,691747.913314961,-257709.827215916,0,602094.85465947,0,1450.2508200012,43139.048335359,531.321383512278,25413.866770936,25615.0913518644,2144.12835067093,0,1134426.64777086,3_231_5
2017-07-17,1315508.33333333,691953.73161104,-202270.379896567,0,579267.908102578,0,18829.2512090506,90932.3517559945,201083.364708162,9769.9535419161,24198.1131697984,256.519343284832,0,1414020.81354526,3_231_5
2017-07-24,1279360,692134.511805102,-129901.279168362,0,649917.502777426,0,2187.79748775924,59907.0342373613,6397.88571821429,3195.39354466183,24995.8521096685,9729.38003514299,0,1318564.07854697,3_231_5
2017-07-31,1455811.66666667,692315.291999165,-83102.7636017392,0,675079.633042954,0,25087.3039160827,112866.328307438,1454.26082888773,983.418444738667,26844.1290841385,5455.19098693234,0,1456982.7930086,3_231_5
2017-08-07,1553355,692496.072193228,-77759.345786917,0,749383.953297563,0,2961.43413922901,106948.413879489,87848.2580142556,296.765645675391,34414.2573484651,3871.53341858794,0,1600461.34214958,3_231_5
2017-08-14,1374855,692676.85238729,-79830.0932239398,0,639932.542545647,0,138860.243993754,73728.7323308245,467.015131321521,89.0168152347798,2884.94802997986,19816.7516148,0,1488626.00962491,3_231_5
2017-08-21,1970110,692857.632581353,-42602.4201423566,0,956511.029516981,0,23088.521111361,46364.211908861,113883.118650308,23923.7369386977,167.910907690725,23400.8514421216,0,1837594.59291502,3_231_5
2017-08-28,2336431.66666667,693038.412775416,38919.90684597,0,1068380.68592253,0,327147.924901441,27189.3112369012,748.821943866167,24179.3260668134,39937.6034392921,72013.3184945645,0,2291555.31162679,3_231_5
2017-09-04,2002065,693141.397577897,121809.200702404,0,1017964.67623388,0,167946.808515938,15224.9431951295,2.42635817393201,9168.43909082538,31366.2441672059,31338.7355022545,0,2087962.87134371,3_231_5
2017-09-11,2027418.33333333,693244.382380378,164135.515995171,0,897709.725972084,0,244570.007127022,99904.385868762,17145.4214347047,14458.6381655286,31708.1912880774,924.217681050829,0,2163800.48591278,3_231_5
2017-09-18,1886570,693347.367182859,169715.000817767,0,958613.182557917,0,65545.37537945,67494.9181053245,59.9631188229588,4950.30453571805,35349.8998409771,11601.9216735256,0,2006677.93321236,3_231_5
2017-09-25,2529721.66666667,693450.35198534,176821.448800188,0,1129439.29307718,0,298175.182801607,102834.399431048,0.193696319879357,32877.9724765809,42364.2516022387,35255.7126355008,0,2511218.806506,3_231_5
2017-10-02,2357930,693553.336787821,209219.073799139,34208.5731118899,1188635.17896261,0,337947.3906705,91715.2364390094,0.000625521906461042,13793.861710509,41665.3962112426,58005.1272833464,0,2668743.17560159,3_231_5
2017-10-09,3003391.66666667,693656.321590302,252278.718287783,0,1241778.51618461,0,300978.211320135,130233.627091586,177638.951917548,44689.6644442031,36131.7724558403,18557.8360777139,0,2895943.61936972,3_231_5
2017-10-16,2283685,693759.306392783,281175.100748197,0,1160895.99470091,0,119763.89379642,96277.861826152,2781.33697476883,45049.2894747637,42329.5598931436,115520.510098943,0,2557552.85390608,3_231_5
2017-10-23,2584721.66666667,693743.167621004,299776.689481232,0,1182077.70511796,0,221002.137999721,84626.4682492161,9.09505973585394,50151.4312829583,41546.0440249597,93014.3020567174,0,2665947.0408935,3_231_5
2017-10-30,2565400,693727.028849224,335837.462466455,-154030.808189522,1266184.55413983,0,75741.5336698479,54795.7520592108,0.0293727077448641,51861.6027782913,42797.4328400118,4069.42010296601,0,2370984.00808902,3_231_5
2017-11-06,3407085,693710.890077445,396891.864404328,0,1414873.20844927,0,105913.094433852,126535.40225458,195849.126653202,46031.890632457,44803.1661644395,37530.0235685726,0,3062138.66663815,3_231_5
2017-11-13,2803291.66666667,693694.751305665,445938.615689793,0,1425834.94667274,0,15747.3018279953,92481.0325138307,5064.37321816821,55841.8415271954,4393.24496318375,25868.5896329143,0,2764864.69735149,3_231_5
2017-11-20,3303155,693678.612533886,434928.340813122,0,1472559.3482299,0,231832.795712665,99573.8953938923,1171.38906982336,46970.113114429,259.492360185243,24322.7127022357,0,3005296.69993014,3_231_5
2017-11-27,3103743.33333333,693662.473762106,361396.234065515,0,1521746.95557606,0,57865.8193513054,67208.5607074413,89625.1047263513,42754.3882250596,52105.0244945978,105826.717724662,0,2992191.2786331,3_231_5
2017-12-04,2793875,693646.334990327,280053.249163585,0,1284795.00203577,0,139980.241176362,88513.6959852537,482.770854791276,35736.4527098968,49086.3338317048,24092.7909674046,0,2596386.87171509,3_231_5
2017-12-11,2260396.66666667,693455.952328843,250726.055812366,0,1149786.57386331,0,23368.7282044939,57925.6101274011,1.56242679855388,37726.2134713865,46101.8984263246,89399.5254078647,0,2348492.12006879,3_231_5
2017-12-18,2399176.66666667,693265.569667359,278416.170410305,0,1107581.35174281,0,256856.204963651,88004.1369735332,0.00504572398513031,29104.4146942064,50321.7543248613,126387.190181079,0,2629936.79800353,3_231_5
2017-12-25,3827520,693075.187005876,311233.614798033,474059.782373699,1041553.20176167,0,321150.63852491,57511.5244004333,153264.281805811,48971.9675996839,48617.2051801998,196365.600556602,0,3345803.00400691,3_231_5
2018-01-01,3109461.66666667,692884.804344392,296217.442461975,207077.15703083,1050303.96817589,0,154589.208937625,34679.3796211844,49293.124773159,45885.2595672151,51126.7799704139,279125.273195729,0,2861182.39807842,3_231_5
2018-01-08,2228128.33333333,692694.421682908,230105.860550352,0,1121007.66742042,0,27242.4717721068,27210.5553990158,204.152836113935,50859.5356079137,51704.4294665306,279846.864736068,0,2480875.95947143,3_231_5
2018-01-15,2202593.33333333,692504.039021425,153585.399936395,0,969369.628231095,0,176696.213982497,15237.6010501309,158043.772126517,27357.7347628287,50305.3928572059,25582.6665972557,0,2268682.44856535,3_231_5
2018-01-22,1918293.33333333,692312.301651791,104123.264309647,0,904849.700282369,0,33998.7711215894,68798.8859816739,190276.141345561,10751.585245314,41521.3922624353,6420.11428682288,0,2053052.1564872,3_231_5
2018-01-29,1862458.33333333,692120.564282156,83352.6391365602,0,871957.627286236,0,111657.409247406,42707.5361524534,4102.28898194962,3549.68930958149,43856.4676250722,9493.16670311683,0,1862797.38872453,3_231_5
2018-02-05,1975951.66666667,691928.826912523,68053.527271682,0,985703.721612467,0,16913.338428824,24821.1911544041,21769.9679988314,14188.7135130991,50036.9991655817,167906.465163381,0,2041322.75122079,3_231_5
2018-02-12,1827318.33333333,691737.089542889,40658.7938970225,0,876207.503132426,0,25202.7366735635,68282.2765353941,77.8794730743066,4844.82936567475,5365.16082893891,39106.2401057577,0,1751482.50955474,3_231_5
2018-02-19,1656268.33333333,691545.352173255,1362.90263302524,0,821435.237345099,0,2975.93616692414,42329.7836472294,37753.7704136546,1513.45934200826,319.959718654121,26061.7344811401,0,1625298.13592099,3_231_5
2018-02-26,1703790,691353.61480362,-43035.5021512206,0,779413.208725297,0,29696.1785927194,71678.7533702624,104309.148726673,458.856479102822,41803.802061439,24158.1834177368,0,1699836.24402563,3_231_5
2018-03-05,1488115,691161.877433986,-89197.2246357803,0,756131.478968654,0,3547.16720816413,44832.142599164,630.915100518153,137.832491712148,41166.5623887487,20884.8343238777,0,1469295.58587904,3_231_5
2018-03-12,1727330,690970.075884414,-132872.300033714,0,735194.839391152,0,219427.713973155,85692.0130001562,187725.229278119,41.2863584224862,35889.4794932186,4958.21627287243,0,1827026.55361779,3_231_5
2018-03-19,1208246.66666667,690778.274334841,-164605.862607463,0,615152.802041571,0,51336.6414563665,55647.082706594,3761.0900140161,12.3564973566252,34898.5899440325,8408.30798763614,0,1295389.28237495,3_231_5
2018-03-26,1388960,690586.472785269,-180329.516540671,24465.4726319785,638800.156763428,0,89703.7406419146,84365.5811274501,7131.2843282733,3.69721342131541,30663.1453089085,33066.7625556384,0,1418456.79681561,3_231_5
2018-04-02,2408331.66666667,690394.671235696,-194048.559201128,960140.397901656,546226.78082717,0,12677.439769351,54588.0649429343,23.7877021115546,1.10616736807999,35382.1940550114,7990.71348078355,0,2113376.59688095,3_231_5
2018-04-09,1131721.66666667,690202.869686123,-228151.174198392,0,574776.619190569,0,1450.61686146512,45461.3243169613,0.0768279833550652,0.330946158883975,35734.5669357385,99563.9045716377,0,1219039.13513824,3_231_5
2018-04-16,950015,690011.068136551,-284672.796566725,0,482751.756905752,0,161.506207387806,26600.6266887242,0.000248107767622646,25271.1349657945,33580.3047039572,39097.4196977336,0,1012801.02098728,3_231_5
2018-04-23,801298.333333333,689819.266277781,-333156.670477191,0,396930.47885774,0,17.9259282644442,102131.092698523,8.01237265415932e-07,9699.55924898851,26855.3081053692,1189.79495141097,0,893486.755591688,3_231_5
2018-04-30,779838.333333334,689627.464419012,-338544.335425541,353132.842690833,388506.930784621,0,1.98895357336948,69438.3752842276,2.5875092945828e-09,59814.4311960114,21778.961317919,1755.7098542772,0,1245512.36907494,3_231_5
2018-05-07,889546.666666667,689435.662560242,-303041.280620947,-58306.8087632625,447684.375394192,0,0.22067394191539,79285.841984855,8.35608207270905e-12,37433.8929694432,30426.7221097862,28.0529658736213,0,922946.679274123,3_231_5
2018-05-14,862850,689243.860701472,-271152.267290031,0,419431.578738672,0,0.0244836194089564,50602.1248979435,43487.0145456216,60667.385798676,2416.12497524595,16842.628269788,0,1011538.47512101,3_231_5
2018-05-21,2601601.66666667,689052.058842702,-285226.28273119,317379.745990002,469546.431724001,1138682.05412165,135.80118663187,56258.1416719213,174.30670364316,38568.1894768371,139.987932633456,22900.1695573525,0,2447610.60447618,3_231_5
2018-05-28,905008.333333334,688860.256983933,-338883.670780741,0,450691.522617472,0,15.0719429525606,33816.1569129985,14261.3648424057,29675.491753217,25422.4899831177,52049.5479007841,0,955908.23215614,3_231_5
2018-06-04,910551.666666667,688668.455125163,-382885.751203904,0,462635.068271499,0,1.67228103030733,19235.7652280594,49.1901357144678,11980.7624268972,31894.9597616294,50473.7534008372,0,882053.875426925,3_231_5
2018-06-11,923853.333333333,688476.653270239,-378446.921530446,0,439795.31950657,0,11165.2437163203,10573.3237505284,26302.5717105131,4002.88841833395,24042.4727516174,5429.20221673731,0,831340.753810413,3_231_5
2018-06-18,982420,688284.851415315,-336508.054617441,0,497356.028129898,0,1272.82732020038,39295.2205159288,96.2538217975306,1240.9289059758,31741.9691815987,30445.2355300913,0,953225.260203364,3_231_5
2018-06-25,1056811.66666667,688093.049560391,-298044.63565805,0,513481.323594495,0,141.651236645418,22649.1715922599,99362.4124952747,36498.0626505441,28213.9162616156,19211.0079306378,0,1109605.95966381,3_231_5
2018-07-02,932326.666666667,687901.247705467,-281684.831620737,0,432820.097421127,0,34352.3357264175,103975.624070575,577.103254352208,16022.4332342208,23731.9140510691,13184.0071124808,0,1030879.93095497,3_231_5
2018-07-09,1126221.66666667,687709.445850543,-263801.986940358,0,541954.653524156,0,4153.22423920213,71067.1031934302,115918.067855205,54631.9193248662,29467.3966453028,13264.8517891898,0,1254364.67548154,3_231_5
2018-07-16,1140006.66666667,687517.643995619,-214487.841458649,0,547143.205552403,0,17821.0705062742,79695.3198333788,776.579869021864,31235.6201613758,31042.5122255034,4708.49024659456,0,1185452.60093152,3_231_5
2018-07-23,1479303.33333333,687325.842140695,-142129.988603376,0,702006.486723331,0,27747.9066647783,50919.4013482124,24757.0237333222,12846.6346483964,31857.7377310503,27745.8071600124,0,1423076.85154642,3_231_5
2018-07-30,1647193.33333333,687134.040286482,-88185.1941857568,0,837411.783344898,0,3297.87415083613,30199.7182067081,89.8944265908771,4328.70983399845,43798.7666339874,5600.65806370599,0,1523676.25076145,3_231_5
2018-08-06,2009478.33333333,686942.238432269,-76672.9015477319,0,921350.069960969,0,32832.5704254708,84835.4034388459,50551.3784928444,1345.90139673317,44196.5929231675,180317.022045367,0,1925698.27556793,3_231_5
2018-08-13,1523443.33333333,686750.436578056,-81299.7379807397,0,767416.930166742,0,3953.79424521092,54962.2940804703,210.884592007619,42781.7339676426,4291.24613023348,40424.9729134769,0,1519492.5546931,3_231_5
2018-08-20,1420118.33333333,686558.634723844,-53138.5486849159,0,641423.390152871,0,245096.882122379,91870.448823969,0.681671371600762,20424.1929318029,253.213534061723,26221.1003812557,0,1658709.99565664,3_231_5
2016-11-21,2964696.66666667,684093.369311804,430691.763636589,0,1386460.93494838,0,89517.5664721202,94294.356800473,13135.2303132883,51885.7195681106,343.243485930712,48972.8719017403,0,2799395.05643843,3_241_4
2016-11-28,2848525,684310.674361906,349662.826772901,0,1433249.81901025,0,9222.91692449173,64894.9028159623,4527.93568326488,48609.5742051851,36557.6271210871,80260.3270156511,0,2711296.6039107,3_241_4
2016-12-05,2740160,684527.979397357,273278.454078347,0,1264396.05348478,0,40951.4043471973,107721.817124364,13.5398458622518,39556.6702942939,35541.5949369996,176616.859969375,0,2622604.37347858,3_241_4
2016-12-12,2380508.33333333,684745.284432809,255598.277540216,0,1213731.294393,0,3613.37575113134,76728.358389256,0.0400722874196131,38756.1244188146,32067.5553888309,71618.922868491,0,2376859.23325483,3_241_4
2016-12-19,2230915,684962.589468261,289366.446056181,-319340.440337244,1094408.94537173,0,287.132421157938,118022.840230342,0.000118593588392645,32227.8755322029,30227.2567270066,9632.67420293209,0,1939795.31979116,3_241_4
2016-12-26,3659425,685179.894503713,316844.81058061,1024435.72334286,1186984.96210117,0,307857.306234901,86382.9811815233,3.50976668297391e-07,47421.9993233987,38210.5327832986,594.825628057267,0,3693913.03567988,3_241_4
2017-01-02,2827008.33333333,685397.199539164,290918.435959913,0,1151358.45071874,0,268131.903605867,127034.556080124,245908.993076292,48088.0003878376,33828.5999222002,138266.725996175,0,2988932.86528631,3_241_4
2017-01-09,2042143.33333333,685614.504574616,218474.915973419,0,1046511.74715227,0,72054.6809238471,95276.5111820388,1651.70864228546,48360.504874685,34875.2991843931,72627.5121442627,0,2275447.38465181,3_241_4
2017-01-16,2113358.33333333,685831.046402518,143968.706822719,0,1028930.73379457,0,24783.4791630126,65733.2902393857,321.315677270615,47940.3243622334,34598.0300594078,114620.179124771,0,2146727.10564589,3_241_4
2017-01-23,2179918.33333333,686047.58823042,100059.800453262,0,1074537.60034673,0,2087.02733578718,42205.4828243798,37081.1759985417,52829.1087527358,34439.4066178561,40264.5429842262,0,2069551.73354394,3_241_4
2017-01-30,2370613.33333333,686264.130058323,81958.3059823363,0,1089784.52067179,0,169297.454497396,25680.5201174627,119.850975168064,50031.2603960931,36156.50487102,76346.733867749,0,2215639.28143734,3_241_4
2017-02-06,1814556.66666667,686480.671886225,65052.1997287413,0,928766.649866491,0,24072.4248406793,15071.5945167207,0.354794622007392,31843.5697677335,29524.7601706548,9368.55307018121,0,1790180.77864205,3_241_4
2017-02-13,1951668.33333333,686697.213714127,34737.9206476007,0,965882.583156462,0,2023.09018948397,87217.1515892502,0.00105001237012102,50855.3224709791,3956.84043209715,39131.1125710913,0,1870501.2358211,3_241_4
2017-02-20,1918238.33333333,686913.755542029,-6421.1543791296,0,942426.184245145,0,160.084516453617,58974.0246127482,34198.4390518344,32544.8959405848,374.169980224997,46227.7850105908,0,1795398.18452048,3_241_4
2017-02-27,1472390,687130.297369931,-51842.873267286,0,737349.21728233,0,12.605019316084,37274.0871263673,109.74763581719,57701.9844255202,25203.2729051565,74255.071280768,0,1567193.40977792,3_241_4
2017-03-06,1477865,687346.831405442,-98612.5833607435,0,719950.619721148,0,0.99213039111398,22433.8237886699,69460.9540537798,38682.2248247174,29402.4013069441,28954.7256967851,0,1497619.98956713,3_241_4
2017-03-13,1300166.66666667,687563.365440953,-141442.502939002,0,632515.718899782,0,15932.5076821527,13075.0551882994,244.146016100428,22906.1336989134,27808.7195386263,68243.4659992529,0,1326846.60952508,3_241_4
2017-03-20,1160205,687779.899476464,-170543.797088983,0,555596.290294307,0,1308.99251834616,7471.49897229676,146221.976130705,12367.2522246798,23109.5256608814,63665.2902947014,0,1326976.9284834,3_241_4
2017-03-27,1356871.66666667,687996.433511975,-184514.120971706,0,687413.200084689,0,103.383152390367,46424.0668703165,648.421405541889,35145.1667028729,29104.1286967533,77123.9506503553,0,1379444.63010319,3_241_4
2017-04-03,1355833.33333333,688212.967547486,-200617.96642007,0,694560.275559781,0,8.13914890719766,28514.9931110205,1.92183209254346,20369.6408219751,24157.9548493382,4911.39950273385,0,1260119.32595326,3_241_4
2017-04-10,1176266.66666667,688429.501582997,-240054.01750279,24825.9176968717,569842.07341966,0,0.640617969781331,127433.527943575,0.00568766981966905,10843.9300905062,20803.5630919612,605.671500385106,0,1202730.81412881,3_241_4
2017-04-17,1955281.66666667,688646.035618507,-298808.737987353,974285.960230823,469534.114406283,0,8067.21198479671,95680.4226710003,1.68326083730843e-05,5484.71352449595,21441.3631952077,14484.5478893196,0,1978815.63154991,3_241_4
2017-04-24,1029928.33333333,688857.837535675,-342091.602228383,0,508145.304452504,0,648.744202325683,117188.903602351,4.9815954506852e-08,2698.32334872139,20945.9318196388,35766.4513643024,0,1032159.89409719,3_241_4
2017-05-01,2263143.33333333,689069.639452842,-338487.272202247,358335.480396398,434060.998125465,0,149712.851946842,85581.6173061595,1.47429873512782e-10,1308.91055711672,18896.043439892,9177.97732543335,0,1407656.2463479,3_241_4
2017-05-08,813771.666666667,689281.44137001,-299165.168681134,0,399967.823564552,0,19470.9124708825,116586.418828766,4.36317397090176e-13,630.527739070735,16723.3000335745,11222.6678064766,0,954717.923132199,3_241_4
2017-05-15,880871.666666667,689493.243287177,-273047.3339518,0,451509.191900682,0,1615.43844320886,85004.8819616666,1.291277449187e-15,302.712708033144,1853.92739833274,39725.5961597318,0,996457.657907032,3_241_4
2017-05-22,919185,689705.045204344,-296641.392129678,-59165.8316721809,464481.903166714,0,127.689550061815,74619.2562696673,3.82152410584323e-18,40262.0224560968,171.167956976928,46343.4748160903,0,959903.335618093,3_241_4
2017-05-29,826321.666666667,689916.847121512,-353398.698736287,0,411673.297819972,0,10.0533876072893,48931.6504453228,11711.1280676997,24074.9463022644,15852.1718627858,9748.50534911701,0,858519.901619993,3_241_4
2017-06-05,833798.333333333,690122.487723764,-390846.556115562,322055.640253725,400719.751304885,0,12453.8279070322,63034.4649620593,35.6075689948015,38882.1437669915,16658.6405083981,1492.27205879851,0,1154608.27993909,3_241_4
2017-06-12,746271.666666667,690328.128326016,-377269.017712032,0,381887.623544857,0,1013.4836251259,40217.8348364773,0.105388819574181,23052.7900672075,18557.7141648769,3002.57420426048,0,780791.236445608,3_241_4
2017-06-19,1036406.66666667,690533.768928269,-332365.763436671,0,483558.94102391,0,148723.909666027,24363.3745959757,0.000311897347309128,17620.4654316227,21078.6249547339,3783.22985661552,0,1057296.55133238,3_241_4
2017-06-26,927931.666666667,690739.409530521,-297361.885039341,0,454975.706228996,0,19259.2971991029,93684.5509377147,3536.0340488948,9240.28859369138,18155.2661944675,492.945296413052,0,992721.61299046,3_241_4
2017-07-03,1126943.33333333,690945.050132773,-283185.345030294,0,535137.775230704,0,9401.24743849721,64376.4418599821,29948.2876250602,47420.562103013,25940.0241375502,12271.7722577424,0,1132255.81575503,3_241_4
2017-07-10,1184220,691150.690735026,-260917.039532681,0,606604.077070777,0,758.751255405768,41203.0443075436,95.1111827793252,29671.1767291697,25416.4940146057,7672.59315258983,0,1141654.89891522,3_241_4
